"method.code","station","date","time","batch.date","weather.code","water.temperature","turbidity","water.velocity","dissolved.oxygen","electrical.conductivity","calendar.year","water.year"
"RSTR","ST040X",2019-03-04,23:00:00,2019-03-05,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-03-03,00:00:00,2019-03-03,"RAN",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-03-03,08:45:00,2019-03-03,"CLD",51.4,8.56,4.3,11.04,81.8,2019,2019
"RSTR","ST040X",2019-03-03,19:45:00,2019-03-04,"NIT",51.8,4.94,3.5,11.26,81.3,2019,2019
"RSTR","ST040X",2019-03-02,11:45:00,2019-03-02,"RAN",50.9,4.95,3.2,11.03,87.8,2019,2019
"RSTR","ST040X",2019-03-02,17:15:00,2019-03-03,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-03-02,18:30:00,2019-03-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-03-02,19:45:00,2019-03-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-03-02,21:15:00,2019-03-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-03-01,01:30:00,2019-03-01,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-03-01,03:30:00,2019-03-01,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-03-01,08:00:00,2019-03-01,"CLD",50.3,5.05,2.5,11.22,102,2019,2019
"RSTR","ST040X",2019-03-01,20:30:00,2019-03-02,"NIT",51.1,3.35,2.5,11.26,88.7,2019,2019
"RSTR","ST040X",2019-02-28,07:30:00,2019-02-28,"CLD",50.7,3.06,3.9,11,93.4,2019,2019
"RSTR","ST040X",2019-02-28,16:30:00,2019-03-01,"CLD",51.7,4.37,2.8,11.78,93.6,2019,2019
"RSTR","ST040X",2019-02-28,21:00:00,2019-03-01,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-27,11:00:00,2019-02-27,"CLD",50.7,3.44,2.9,11.17,104.8,2019,2019
"RSTR","ST040X",2019-02-27,16:45:00,2019-02-28,"RAN",51.8,3.83,2.5,11.93,99.6,2019,2019
"RSTR","ST040X",2019-02-27,20:30:00,2019-02-28,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-27,22:30:00,2019-02-28,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-26,01:45:00,2019-02-26,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-26,04:00:00,2019-02-26,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-26,11:15:00,2019-02-26,"CLD",50.7,4.15,3.4,11.18,104.6,2019,2019
"RSTR","ST040X",2019-02-26,22:00:00,2019-02-27,"NIT",50.7,3.01,3,11.19,99.7,2019,2019
"RSTR","ST040X",2019-02-25,11:15:00,2019-02-25,"CLD",NA,2.84,NA,NA,98.8,2019,2019
"RSTR","ST040X",2019-02-25,19:45:00,2019-02-26,"NIT",50.5,3.77,3.5,10.96,99.6,2019,2019
"RSTR","ST040X",2019-02-25,22:45:00,2019-02-26,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-24,11:30:00,2019-02-24,"CLD",50.4,1.64,4.2,11.44,105.2,2019,2019
"RSTR","ST040X",2019-02-23,12:15:00,2019-02-23,"CLR",49.7,3.16,3.2,11.54,109.3,2019,2019
"RSTR","ST040X",2019-02-22,11:00:00,2019-02-22,"CLR",49.3,4.4,3.5,11.37,112.1,2019,2019
"RSTR","ST040X",2019-02-22,18:45:00,2019-02-23,"NIT",51.2,4.85,3.5,11.71,116.8,2019,2019
"RSTR","ST040X",2019-02-21,08:30:00,2019-02-21,"CLD",49.6,3.47,2.4,10.98,120.7,2019,2019
"RSTR","ST040X",2019-02-21,19:45:00,2019-02-21,"NIT",51,4.88,2.3,11.52,115.2,2019,2019
"RSTR","ST040X",2019-02-20,08:15:00,2019-02-20,"CLD",49.7,2.4,3.5,11.03,103.4,2019,2019
"RSTR","ST040X",2019-02-20,18:00:00,2019-02-21,"CLR",51.2,2.21,3.8,11.6,103.2,2019,2019
"RSTR","ST040X",2019-02-20,20:30:00,2019-02-21,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-20,22:00:00,2019-02-21,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-19,08:30:00,2019-02-19,"CLR",48.8,3.92,3.6,11.25,100.2,2019,2019
"RSTR","ST040X",2019-02-19,18:00:00,2019-02-20,"CLR",51.1,2.49,2.8,11.74,101.7,2019,2019
"RSTR","ST040X",2019-02-19,20:25:00,2019-02-20,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-19,21:25:00,2019-02-20,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-18,08:00:00,2019-02-18,"CLR",48.8,3.41,2.3,11.19,109.2,2019,2019
"RSTR","ST040X",2019-02-18,18:30:00,2019-02-19,"NIT",50.7,2.87,4.1,11.68,103.4,2019,2019
"RSTR","ST040X",2019-02-17,08:15:00,2019-02-17,"CLD",49.8,4.88,3.8,11.04,105,2019,2019
"RSTR","ST040X",2019-02-17,18:45:00,2019-02-18,"NIT",50.6,4.16,4.3,11.43,105.6,2019,2019
"RSTR","ST040X",2019-02-16,03:30:00,2019-02-16,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-16,08:00:00,2019-02-16,"CLD",50,8.01,3.8,11.07,104.7,2019,2019
"RSTR","ST040X",2019-02-16,13:00:00,2019-02-17,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-16,18:45:00,2019-02-17,"NIT",51,5.79,3.3,11.41,105,2019,2019
"RSTR","ST040X",2019-02-15,04:00:00,2019-02-15,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-15,08:30:00,2019-02-15,"CLD",51.3,14.6,3.7,10.42,111.1,2019,2019
"RSTR","ST040X",2019-02-15,10:15:00,2019-02-16,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-15,13:30:00,2019-02-16,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-15,17:15:00,2019-02-16,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-15,20:15:00,2019-02-16,"NIT",51.2,9.88,4.5,11.07,118.9,2019,2019
"RSTR","ST040X",2019-02-15,23:30:00,2019-02-16,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-14,08:45:00,2019-02-14,"RAN",52.3,5.4,3.4,10.23,110.3,2019,2019
"RSTR","ST040X",2019-02-14,16:15:00,2019-02-15,"CLD",52.8,6.72,3.9,10.64,112.6,2019,2019
"RSTR","ST040X",2019-02-14,19:45:00,2019-02-15,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-14,22:15:00,2019-02-15,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-13,09:15:00,2019-02-13,"RAN",50.1,6.06,3.7,10.66,93.1,2019,2019
"RSTR","ST040X",2019-02-13,18:30:00,2019-02-14,"NIT",51.6,3.9,2.1,10.99,111.2,2019,2019
"RSTR","ST040X",2019-02-12,08:45:00,2019-02-12,"CLD",48.4,3.65,0.4,10.89,117,2019,2019
"RSTR","ST040X",2019-02-12,21:15:00,2019-02-13,"NIT",49.9,3.52,1.6,11.23,111.3,2019,2019
"RSTR","ST040X",2019-02-11,12:45:00,2019-02-11,"CLR",49.6,5.91,2.9,11.37,128.2,2019,2019
"RSTR","ST040X",2019-02-11,19:45:00,2019-02-12,"NIT",50.6,6.14,2.2,11.42,123.7,2019,2019
"RSTR","ST040X",2019-02-10,10:15:00,2019-02-10,"CLD",50.1,3.79,4,10.75,111.6,2019,2019
"RSTR","ST040X",2019-02-10,15:00:00,2019-02-11,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-10,20:30:00,2019-02-11,"NIT",50.4,11.39,4.1,11.14,118.8,2019,2019
"RSTR","ST040X",2019-02-09,10:30:00,2019-02-09,"CLD",50.3,1.98,1.2,10.85,87.9,2019,2019
"RSTR","ST040X",2019-02-09,21:15:00,2019-02-10,"NIT",51.5,2.75,3.8,11.12,85.7,2019,2019
"RSTR","ST040X",2019-02-08,10:30:00,2019-02-08,"CLR",48.9,4.37,2.1,11.07,95,2019,2019
"RSTR","ST040X",2019-02-08,21:15:00,2019-02-09,"NIT",50.5,4.06,4.1,11.15,86.2,2019,2019
"RSTR","ST040X",2019-02-07,08:15:00,2019-02-07,"CLR",48.2,4.36,2.9,11.07,81.9,2019,2019
"RSTR","ST040X",2019-02-07,17:15:00,2019-02-08,"CLR",50.2,4.88,3.4,11.32,87,2019,2019
"RSTR","ST040X",2019-02-07,20:00:00,2019-02-08,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-07,21:15:00,2019-02-08,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-06,08:30:00,2019-02-06,"CLR",48.4,5.01,1.2,10.96,89,2019,2019
"RSTR","ST040X",2019-02-06,17:45:00,2019-02-07,"CLR",50.5,4.66,3.5,11.45,80.3,2019,2019
"RSTR","ST040X",2019-02-06,20:00:00,2019-02-07,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-06,21:45:00,2019-02-07,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-05,09:15:00,2019-02-05,"CLD",50,8.83,3.1,10.73,90.1,2019,2019
"RSTR","ST040X",2019-02-05,17:15:00,2019-02-06,"CLR",50.7,6.12,2.2,11.4,82.6,2019,2019
"RSTR","ST040X",2019-02-04,08:30:00,2019-02-04,"CLD",51.3,7.81,3.8,10.72,NA,2019,2019
"RSTR","ST040X",2019-02-04,19:00:00,2019-02-05,"NIT",51.6,18.9,2.5,10.67,95.7,2019,2019
"RSTR","ST040X",2019-02-03,00:00:00,2019-02-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-03,01:00:00,2019-02-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-03,05:30:00,2019-02-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-03,09:15:00,2019-02-03,"CLD",51.3,12.27,3.7,10.61,NA,2019,2019
"RSTR","ST040X",2019-02-03,13:45:00,2019-02-04,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-03,20:30:00,2019-02-04,"NIT",52.3,8.61,3.6,10.9,112.7,2019,2019
"RSTR","ST040X",2019-02-02,04:30:00,2019-02-02,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-02,08:45:00,2019-02-02,"RAN",51.9,4.92,4.1,10.41,83.9,2019,2019
"RSTR","ST040X",2019-02-02,10:45:00,2019-02-03,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-02,12:00:00,2019-02-03,"RAN",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-02,13:00:00,2019-02-03,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-02,14:00:00,2019-02-03,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-02,16:30:00,2019-02-03,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-02,18:30:00,2019-02-03,"NIT",50.2,25.31,3.5,11.12,86.2,2019,2019
"RSTR","ST040X",2019-02-02,19:30:00,2019-02-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-02,20:00:00,2019-02-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-02,20:30:00,2019-02-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-02,21:00:00,2019-02-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-02,22:00:00,2019-02-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-02,23:00:00,2019-02-03,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-01,08:30:00,2019-02-01,"CLD",52.1,2.37,2.3,10.31,88.1,2019,2019
"RSTR","ST040X",2019-02-01,13:30:00,2019-02-02,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-01,15:30:00,2019-02-02,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-02-01,18:45:00,2019-02-02,"NIT",52.4,5.12,2.4,10.94,83.5,2019,2019
"RSTR","ST040X",2019-02-01,23:30:00,2019-02-02,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-31,09:00:00,2019-01-31,"FOG",52.3,2.44,3.2,10.3,87.5,2019,2019
"RSTR","ST040X",2019-01-30,08:00:00,2019-01-30,"CLD",51.3,1.92,NA,10.44,90.8,2019,2019
"RSTR","ST040X",2019-01-30,17:45:00,2019-01-31,"CLR",53.6,1.05,2.7,11.95,88.8,2019,2019
"RSTR","ST040X",2019-01-30,19:45:00,2019-01-31,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-30,21:00:00,2019-01-31,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-29,09:15:00,2019-01-29,"CLD",51.1,1.23,2,10.54,89.2,2019,2019
"RSTR","ST040X",2019-01-29,17:45:00,2019-01-30,"NIT",53.3,1.34,NA,11.87,86.3,2019,2019
"RSTR","ST040X",2019-01-29,19:30:00,2019-01-30,"NIT",53.3,NA,NA,11.87,86.3,2019,2019
"RSTR","ST040X",2019-01-29,20:30:00,2019-01-30,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-28,08:00:00,2019-01-28,"CLD",50.1,1.31,2.4,10.68,87.4,2019,2019
"RSTR","ST040X",2019-01-27,09:00:00,2019-01-27,"CLR",49.3,1.26,3.5,10.91,84,2019,2019
"RSTR","ST040X",2019-01-26,08:00:00,2019-01-26,"CLD",48.7,0.73,3.4,10.95,83.8,2019,2019
"RSTR","ST040X",2019-01-25,08:00:00,2019-01-25,"CLR",48.4,2.68,2.3,10.94,79.2,2019,2019
"RSTR","ST040X",2019-01-24,08:00:00,2019-01-24,"CLR",48.4,5.05,2.4,10.93,86.1,2019,2019
"RSTR","ST040X",2019-01-24,17:30:00,2019-01-25,"NIT",50.5,1.61,2.6,11.74,92.3,2019,2019
"RSTR","ST040X",2019-01-24,19:30:00,2019-01-25,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-24,21:00:00,2019-01-25,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-23,08:00:00,2019-01-23,"CLR",48.1,2.23,2.2,10.98,84.9,2019,2019
"RSTR","ST040X",2019-01-23,17:45:00,2019-01-24,"NIT",50.2,2.66,2.3,11.77,84.8,2019,2019
"RSTR","ST040X",2019-01-23,19:30:00,2019-01-24,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-23,20:45:00,2019-01-24,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-22,08:00:00,2019-01-22,"CLR",49.5,5.09,2.4,10.65,89.6,2019,2019
"RSTR","ST040X",2019-01-22,18:45:00,2019-01-23,"NIT",50.2,5.73,1.9,11.45,84.4,2019,2019
"RSTR","ST040X",2019-01-21,00:30:00,2019-01-21,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-21,05:00:00,2019-01-21,"NIT",51.8,49,3.3,10.34,107.3,2019,2019
"RSTR","ST040X",2019-01-21,11:30:00,2019-01-22,"CLR",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-21,18:30:00,2019-01-22,"NIT",52,12.18,1.8,10.87,86.7,2019,2019
"RSTR","ST040X",2019-01-20,08:00:00,2019-01-20,"CLD",52.7,3.6,1.2,10.19,87.2,2019,2019
"RSTR","ST040X",2019-01-20,19:00:00,2019-01-21,"NIT",54.2,11.9,1.8,10.61,82.6,2019,2019
"RSTR","ST040X",2019-01-19,08:00:00,2019-01-19,"CLD",52.4,5.4,2.4,10.34,88.5,2019,2019
"RSTR","ST040X",2019-01-19,17:15:00,2019-01-20,"CLR",54.3,6.73,3.3,11,89.8,2019,2019
"RSTR","ST040X",2019-01-19,19:30:00,2019-01-20,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-19,20:45:00,2019-01-20,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-18,08:45:00,2019-01-18,"CLD",52.5,26.6,0.8,10.02,88,2019,2019
"RSTR","ST040X",2019-01-18,17:30:00,2019-01-19,"NIT",53.7,15.12,4.2,10.66,86.4,2019,2019
"RSTR","ST040X",2019-01-17,01:30:00,2019-01-17,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-17,05:45:00,2019-01-17,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-17,08:45:00,2019-01-17,"CLD",51.9,154,1.5,10.2,106,2019,2019
"RSTR","ST040X",2019-01-17,12:15:00,2019-01-18,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-17,17:15:00,2019-01-18,"CLD",52.9,74.5,1.6,10.14,98.5,2019,2019
"RSTR","ST040X",2019-01-17,21:15:00,2019-01-18,"NIT",53,51.6,2.4,10.05,95.2,2019,2019
"RSTR","ST040X",2019-01-16,08:15:00,2019-01-16,"CLD",50.6,1.88,2.4,10.44,80.7,2019,2019
"RSTR","ST040X",2019-01-16,19:45:00,2019-01-17,"NIT",51.5,2.7,2.4,10.6,93.8,2019,2019
"RSTR","ST040X",2019-01-16,22:15:00,2019-01-17,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-15,08:15:00,2019-01-15,"RAN",49.5,1.89,2.6,10.59,78.5,2019,2019
"RSTR","ST040X",2019-01-15,18:45:00,2019-01-16,"RAN",50.5,2.74,1.7,11.06,82.6,2019,2019
"RSTR","ST040X",2019-01-14,08:30:00,2019-01-14,"CLD",49.1,1.14,1.6,10.67,87.4,2019,2019
"RSTR","ST040X",2019-01-13,08:00:00,2019-01-13,"CLR",49.1,1.97,1.8,10.6,75,2019,2019
"RSTR","ST040X",2019-01-12,08:00:00,2019-01-12,"CLD",50.7,0.99,2.7,10.48,73.2,2019,2019
"RSTR","ST040X",2019-01-11,08:15:00,2019-01-11,"CLD",51.9,1.96,1.7,10.27,80.4,2019,2019
"RSTR","ST040X",2019-01-10,08:15:00,2019-01-10,"CLD",51.7,1.86,1.2,10.24,75.3,2019,2019
"RSTR","ST040X",2019-01-09,08:15:00,2019-01-09,"CLD",52.3,2,0.7,10.13,69.9,2019,2019
"RSTR","ST040X",2019-01-09,16:15:00,2019-01-10,"CLD",53.1,2.32,3.4,11.03,71.5,2019,2019
"RSTR","ST040X",2019-01-08,08:00:00,2019-01-08,"CLD",50.8,5.02,0.4,10.38,76.4,2019,2019
"RSTR","ST040X",2019-01-07,00:00:00,2019-01-07,"RAN",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-07,08:15:00,2019-01-07,"CLD",49.3,3.09,2.2,10.77,133,2019,2019
"RSTR","ST040X",2019-01-07,11:45:00,2019-01-08,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-07,13:30:00,2019-01-08,"CLD",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-07,17:45:00,2019-01-08,"NIT",51,7.38,2,11.2,87.8,2019,2019
"RSTR","ST040X",2019-01-07,22:30:00,2019-01-08,"NIT",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2019-01-06,09:00:00,2019-01-06,"CLD",47.2,2.64,2.5,11.01,70.8,2019,2019
"RSTR","ST040X",2019-01-06,17:30:00,2019-01-07,"RAN",48.4,2.94,3.2,11.45,66.8,2019,2019
"RSTR","ST040X",2019-01-05,08:15:00,2019-01-05,"CLD",46.5,2.08,0.9,11,67.6,2019,2019
"RSTR","ST040X",2019-01-05,17:15:00,2019-01-06,"RAN",47.5,2.16,3.3,11.65,67.8,2019,2019
"RSTR","ST040X",2019-01-04,08:00:00,2019-01-04,"CLR",45.3,1.21,1.5,11.25,65.6,2019,2019
"RSTR","ST040X",2019-01-03,08:15:00,2019-01-03,"CLR",44.7,2.46,1.4,11.45,70.3,2019,2019
"RSTR","ST040X",2019-01-02,08:45:00,2019-01-02,"CLR",44.7,2.21,3.2,11.65,60.9,2019,2019
"RSTR","ST040X",2019-01-02,12:45:00,NA,"CLR",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2018-12-28,12:00:00,NA,"n/p",NA,NA,NA,NA,NA,2019,2019
"RSTR","ST040X",2018-06-29,08:15:00,2018-06-29,"CLR",61.2,2.01,2.6,9.34,56.4,2018,2018
"RSTR","ST040X",2018-06-28,10:00:00,2018-06-28,"CLR",60.8,2.06,1.6,9.7,55.9,2018,2018
"RSTR","ST040X",2018-06-27,10:00:00,2018-06-27,"CLR",60.5,1.43,1.8,9.75,63.8,2018,2018
"RSTR","ST040X",2018-06-26,08:00:00,2018-06-26,"CLR",60.1,1.13,2.1,9.45,52.9,2018,2018
"RSTR","ST040X",2018-06-25,08:00:00,2018-06-25,"CLR",60.1,1.33,2.5,9.53,55.1,2018,2018
"RSTR","ST040X",2018-06-22,08:30:00,2018-06-22,"CLR",57.7,2.28,1.3,9.83,58.2,2018,2018
"RSTR","ST040X",2018-06-21,08:30:00,2018-06-21,"CLR",58.3,2.34,2.1,9.51,54.7,2018,2018
"RSTR","ST040X",2018-06-20,08:00:00,2018-06-20,"CLR",57.5,2.65,2.2,9.81,55.4,2018,2018
"RSTR","ST040X",2018-06-19,10:00:00,2018-06-19,"CLR",57.2,3.99,2.6,10.03,64.7,2018,2018
"RSTR","ST040X",2018-06-18,09:00:00,2018-06-18,"CLR",55.9,1.45,3.8,10.11,58.5,2018,2018
"RSTR","ST040X",2018-06-18,14:15:00,2018-06-19,"CLR",61.4,1.74,2.7,10.48,51.6,2018,2018
"RSTR","ST040X",2018-06-15,08:45:00,2018-06-15,"CLR",55.3,2.15,1.7,10.07,41.5,2018,2018
"RSTR","ST040X",2018-06-14,11:15:00,2018-06-14,"CLR",55.9,0.94,1.5,10.34,48.8,2018,2018
"RSTR","ST040X",2018-06-13,11:15:00,2018-06-13,"CLR",55.7,1.9,1.4,10.38,44.8,2018,2018
"RSTR","ST040X",2018-06-12,10:45:00,2018-06-12,"CLR",54.7,1.85,1.7,10.43,54.3,2018,2018
"RSTR","ST040X",2018-06-11,08:00:00,2018-06-11,"CLR",53.7,1.63,2,10.38,49.4,2018,2018
"RSTR","ST040X",2018-06-08,08:45:00,2018-06-08,"CLR",54.2,1.56,3.8,10.3,64.4,2018,2018
"RSTR","ST040X",2018-06-07,09:00:00,2018-06-07,"CLR",53.6,1.3,2.1,10.47,49,2018,2018
"RSTR","ST040X",2018-06-07,12:45:00,2018-06-08,"CLR",54.9,NA,4.1,10.96,44.7,2018,2018
"RSTR","ST040X",2018-06-07,17:45:00,2018-06-08,"CLR",57.2,2.16,3.4,11.18,47.8,2018,2018
"RSTR","ST040X",2018-06-06,08:45:00,2018-06-06,"CLR",55.2,1.47,2.1,10.09,49.2,2018,2018
"RSTR","ST040X",2018-06-06,13:45:00,2018-06-07,"CLD",56,1.39,2.9,10.63,48.9,2018,2018
"RSTR","ST040X",2018-06-06,16:30:00,2018-06-07,"CLR",57.7,1.98,1.3,10.96,57.7,2018,2018
"RSTR","ST040X",2018-06-05,11:30:00,2018-06-05,"CLR",57.4,1.65,1.1,10.1,57.3,2018,2018
"RSTR","ST040X",2018-06-05,16:30:00,2018-06-06,"CLR",60.7,1.44,3.4,10.44,46.9,2018,2018
"RSTR","ST040X",2018-06-04,11:15:00,2018-06-04,"CLR",57,1.11,2.1,10.24,62.1,2018,2018
"RSTR","ST040X",2018-06-01,00:00:00,2018-06-01,"NIT",NA,NA,NA,NA,NA,2018,2018
"RSTR","ST040X",2018-06-01,08:15:00,2018-06-01,"CLR",52.3,2.83,1.7,10.72,44.3,2018,2018
"RSTR","ST040X",2018-05-31,11:30:00,2018-05-31,"CLR",52.6,2.04,1.9,10.94,52.3,2018,2018
"RSTR","ST040X",2018-05-31,20:45:00,2018-06-01,"NIT",55.9,2.22,3.5,10.83,53.7,2018,2018
"RSTR","ST040X",2018-05-31,23:00:00,2018-06-01,"NIT",NA,NA,NA,NA,NA,2018,2018
"RSTR","ST040X",2018-05-30,08:00:00,2018-05-30,"CLR",53.5,1.69,4.2,10.6,42.5,2018,2018
"RSTR","ST040X",2018-05-29,09:45:00,2018-05-29,"CLR",53.5,1.83,3.3,10.88,43.8,2018,2018
"RSTR","ST040X",2018-05-25,11:00:00,2018-05-25,"CLD",52.7,1.43,2.5,11.03,46.8,2018,2018
"RSTR","ST040X",2018-05-24,08:45:00,2018-05-24,"CLR",52.4,1.08,3.5,11.06,NA,2018,2018
"RSTR","ST040X",2018-05-24,20:30:00,2018-05-25,"CLR",56.8,1.93,3.2,11.07,50.3,2018,2018
"RSTR","ST040X",2018-05-24,22:45:00,2018-05-25,"NIT",NA,NA,NA,NA,NA,2018,2018
"RSTR","ST040X",2018-05-24,23:45:00,2018-05-25,"NIT",NA,NA,NA,NA,NA,2018,2018
"RSTR","ST040X",2018-05-23,08:30:00,2018-05-23,"CLD",52.5,2.74,2.4,11.02,62,2018,2018
"RSTR","ST040X",2018-05-23,18:00:00,2018-05-24,"CLR",56.2,3.08,3.8,11.25,50.6,2018,2018
"RSTR","ST040X",2018-05-22,11:00:00,2018-05-22,"CLR",53.4,1.38,3.2,11,71.7,2018,2018
"RSTR","ST040X",2018-05-22,18:15:00,2018-05-23,"CLR",55.9,3.61,3,11.27,60.1,2018,2018
"RSTR","ST040X",2018-05-21,08:15:00,2018-05-21,"CLD",52.5,1.52,3.7,10.93,47.8,2018,2018
"RSTR","ST040X",2018-05-21,18:00:00,2018-05-22,"CLR",55.3,1.89,3.6,11.33,54.5,2018,2018
"RSTR","ST040X",2018-05-20,08:45:00,2018-05-20,"CLR",52.5,2.17,3.7,11.01,51.4,2018,2018
"RSTR","ST040X",2018-05-20,18:00:00,2018-05-21,"CLD",55.3,2.6,3,11.39,50.7,2018,2018
"RSTR","ST040X",2018-05-19,08:45:00,2018-05-19,"CLR",53,1.57,3.7,10.9,52.4,2018,2018
"RSTR","ST040X",2018-05-19,17:45:00,2018-05-20,"CLR",56.4,2.39,3.6,11.22,46.3,2018,2018
"RSTR","ST040X",2018-05-18,10:30:00,2018-05-18,"CLR",53.5,1.64,3.3,10.97,48.9,2018,2018
"RSTR","ST040X",2018-05-18,18:45:00,2018-05-19,"CLR",56.4,2.36,3.5,11.2,52.2,2018,2018
"RSTR","ST040X",2018-05-17,08:15:00,2018-05-17,"CLR",52.8,1.93,3.3,10.95,57.6,2018,2018
"RSTR","ST040X",2018-05-17,20:15:00,2018-05-18,"CLR",55.6,1.9,4.3,11.2,52.5,2018,2018
"RSTR","ST040X",2018-05-17,22:30:00,2018-05-18,"NIT",NA,NA,NA,NA,NA,2018,2018
